Player,Player Link,Player Key,Team,Team Link,Position,Age,2025-26,2026-27,2027-28,2028-29,2029-30
Donovan Clingan,https://www.spotrac.com/nba/player/_/id/91735/donovan-clingan,donovan-clingan,Portland Trail Blazers,https://www.spotrac.com/nba/portland-trail-blazers/yearly,C,21,$7178400,$7519920,$9550298,RFA,
Donovan Mitchell,https://www.spotrac.com/nba/player/_/id/23608/donovan-mitchell,donovan-mitchell,Cleveland Cavaliers,https://www.spotrac.com/nba/cleveland-cavaliers/yearly,SG,29,$46394100,$50105628,$53817156,UFA,
Donte DiVincenzo,https://www.spotrac.com/nba/player/_/id/26983/donte-divincenzo,donte-divincenzo,Minnesota Timberwolves,https://www.spotrac.com/nba/minnesota-timberwolves/yearly,SG,29,$11990000,$12535000,UFA,,
Dorian Finney-Smith,https://www.spotrac.com/nba/player/_/id/20757/dorian-finney-smith,dorian-finney-smith,Los Angeles Lakers,https://www.spotrac.com/nba/los-angeles-lakers/yearly,PF,32,$15378480,UFA,,,
Doug McDermott,https://www.spotrac.com/nba/player/_/id/15363/doug-mcdermott,doug-mcdermott,Sacramento Kings,https://www.spotrac.com/nba/sacramento-kings/yearly,SF,34,UFA,,,,
Draymond Green,https://www.spotrac.com/nba/player/_/id/10860/draymond-green,draymond-green,Golden State Warriors,https://www.spotrac.com/nba/golden-state-warriors/yearly,PF,35,$25892857,$27678571,UFA,,
Drew Eubanks,https://www.spotrac.com/nba/player/_/id/28052/drew-eubanks,drew-eubanks,LA Clippers,https://www.spotrac.com/nba/la-clippers/yearly,C,29,$4750000,UFA,,,
Drew Peterson,https://www.spotrac.com/nba/player/_/id/85837/drew-peterson,drew-peterson,Boston Celtics,https://www.spotrac.com/nba/boston-celtics/yearly,F,26,RFA,,,,
Drew Timme,https://www.spotrac.com/nba/player/_/id/85973/drew-timme,drew-timme,Brooklyn Nets,https://www.spotrac.com/nba/brooklyn-nets/yearly,F,25,$1955377,RFA,,,
Dru Smith,https://www.spotrac.com/nba/player/_/id/74420/dru-smith,dru-smith,Miami Heat,https://www.spotrac.com/nba/miami-heat/yearly,SG,28,RFA,,,,
Duncan Robinson,https://www.spotrac.com/nba/player/_/id/27658/duncan-robinson,duncan-robinson,Miami Heat,https://www.spotrac.com/nba/miami-heat/yearly,SF,31,$19888000,UFA,,,
Duop Reath,https://www.spotrac.com/nba/player/_/id/86051/duop-reath,duop-reath,Portland Trail Blazers,https://www.spotrac.com/nba/portland-trail-blazers/yearly,C,29,$2221677,RFA,,,
Dwight Powell,https://www.spotrac.com/nba/player/_/id/15397/dwight-powell,dwight-powell,Dallas Mavericks,https://www.spotrac.com/nba/dallas-mavericks/yearly,C,34,$4000000,UFA,,,
Dyson Daniels,https://www.spotrac.com/nba/player/_/id/78114/dyson-daniels,dyson-daniels,Atlanta Hawks,https://www.spotrac.com/nba/atlanta-hawks/yearly,PG,22,$7707709,RFA,,,
E.J. Liddell,https://www.spotrac.com/nba/player/_/id/78129/ej-liddell,ej-liddell,Chicago Bulls,https://www.spotrac.com/nba/chicago-bulls/yearly,PF,25,RFA,,,,
Elfrid Payton,https://www.spotrac.com/nba/player/_/id/15362/elfrid-payton,elfrid-payton,New Orleans Pelicans,https://www.spotrac.com/nba/new-orleans-pelicans/yearly,PG,31,$3153598,UFA,,,
Elijah Harkless,https://www.spotrac.com/nba/player/_/id/95564/elijah-harkless,elijah-harkless,Utah Jazz,https://www.spotrac.com/nba/utah-jazz/yearly,PG,25,Two-Way,RFA,,,
Emanuel Miller,https://www.spotrac.com/nba/player/_/id/94538/emanuel-miller,emanuel-miller,Chicago Bulls,https://www.spotrac.com/nba/chicago-bulls/yearly,SF,25,RFA,,,,
Emoni Bates,https://www.spotrac.com/nba/player/_/id/84475/emoni-bates,emoni-bates,Cleveland Cavaliers,https://www.spotrac.com/nba/cleveland-cavaliers/yearly,SG,22,RFA,,,,
Enrique Freeman,https://www.spotrac.com/nba/player/_/id/93958/enrique-freeman,enrique-freeman,Indiana Pacers,https://www.spotrac.com/nba/indiana-pacers/yearly,PF,25,RFA,,,,
Eric Gordon,https://www.spotrac.com/nba/player/_/id/6116/eric-gordon,eric-gordon,Philadelphia 76ers,https://www.spotrac.com/nba/philadelphia-76ers/yearly,SG,37,$3468960,UFA,,,
Ethan Thompson,https://www.spotrac.com/nba/player/_/id/74413/ethan-thompson,ethan-thompson,Orlando Magic,https://www.spotrac.com/nba/orlando-magic/yearly,SG,26,Two-Way,RFA,,,
Evan Mobley,https://www.spotrac.com/nba/player/_/id/74110/evan-mobley,evan-mobley,Cleveland Cavaliers,https://www.spotrac.com/nba/cleveland-cavaliers/yearly,PF,24,$38661750,$41754690,$44847630,$47940570,
Franz Wagner,https://www.spotrac.com/nba/player/_/id/74115/franz-wagner,franz-wagner,Orlando Magic,https://www.spotrac.com/nba/orlando-magic/yearly,SF,24,$38661750,$41754690,$44847630,$47940570,
Fred VanVleet,https://www.spotrac.com/nba/player/_/id/20778/fred-vanvleet,fred-vanvleet,Houston Rockets,https://www.spotrac.com/nba/houston-rockets/yearly,PG,31,$44886930,UFA,,,
Gabe Vincent,https://www.spotrac.com/nba/player/_/id/28087/gabe-vincent,gabe-vincent,Los Angeles Lakers,https://www.spotrac.com/nba/los-angeles-lakers/yearly,PG,29,$11500000,UFA,,,
Garrett Temple,https://www.spotrac.com/nba/player/_/id/6492/garrett-temple,garrett-temple,Toronto Raptors,https://www.spotrac.com/nba/toronto-raptors/yearly,SG,39,UFA,,,,
Garrison Mathews,https://www.spotrac.com/nba/player/_/id/32044/garrison-mathews,garrison-mathews,Atlanta Hawks,https://www.spotrac.com/nba/atlanta-hawks/yearly,SG,29,UFA,,,,
Gary Harris,https://www.spotrac.com/nba/player/_/id/15371/gary-harris,gary-harris,Orlando Magic,https://www.spotrac.com/nba/orlando-magic/yearly,SG,31,$7500000,UFA,,,
Gary Payton II,https://www.spotrac.com/nba/player/_/id/20272/gary-payton,gary-payton,Golden State Warriors,https://www.spotrac.com/nba/golden-state-warriors/yearly,PG,33,UFA,,,,
Gary Trent Jr.,https://www.spotrac.com/nba/player/_/id/27003/gary-trent,gary-trent,Milwaukee Bucks,https://www.spotrac.com/nba/milwaukee-bucks/yearly,SG,27,UFA,,,,
Georges Niang,https://www.spotrac.com/nba/player/_/id/20256/georges-niang,georges-niang,Atlanta Hawks,https://www.spotrac.com/nba/atlanta-hawks/yearly,PF,32,$8200000,UFA,,,
G.G. Jackson,https://www.spotrac.com/nba/player/_/id/85972/gg-jackson,gg-jackson,Memphis Grizzlies,https://www.spotrac.com/nba/memphis-grizzlies/yearly,PF,21,$2221677,$2406205,UFA,,
Giannis Antetokounmpo,https://www.spotrac.com/nba/player/_/id/13328/giannis-antetokounmpo,giannis-antetokounmpo,Milwaukee Bucks,https://www.spotrac.com/nba/milwaukee-bucks/yearly,PF,31,$54126380,$58456490,$62786601,UFA,
Goga Bitadze,https://www.spotrac.com/nba/player/_/id/31575/goga-bitadze,goga-bitadze,Orlando Magic,https://www.spotrac.com/nba/orlando-magic/yearly,C,26,$8333333,$7608696,UFA,,
Gradey Dick,https://www.spotrac.com/nba/player/_/id/82204/gradey-dick,gradey-dick,Toronto Raptors,https://www.spotrac.com/nba/toronto-raptors/yearly,SG,22,$4990560,$7131511,RFA,,
Grant Williams,https://www.spotrac.com/nba/player/_/id/31579/grant-williams,grant-williams,Charlotte Hornets,https://www.spotrac.com/nba/charlotte-hornets/yearly,PF,27,$13645500,$14265750,UFA,,
Grayson Allen,https://www.spotrac.com/nba/player/_/id/26987/grayson-allen,grayson-allen,Phoenix Suns,https://www.spotrac.com/nba/phoenix-suns/yearly,SG,30,$16875000,$18125000,$19375000,UFA,
Guerschon Yabusele,https://www.spotrac.com/nba/player/_/id/20221/guerschon-yabusele,guerschon-yabusele,Philadelphia 76ers,https://www.spotrac.com/nba/philadelphia-76ers/yearly,PF,30,UFA,,,,
Gui Santos,https://www.spotrac.com/nba/player/_/id/78165/gui-santos,gui-santos,Golden State Warriors,https://www.spotrac.com/nba/golden-state-warriors/yearly,SF,23,$2221677,RFA,,,
Harrison Barnes,https://www.spotrac.com/nba/player/_/id/10815/harrison-barnes,harrison-barnes,San Antonio Spurs,https://www.spotrac.com/nba/san-antonio-spurs/yearly,PF,33,$19000000,UFA,,,
Harrison Ingram,https://www.spotrac.com/nba/player/_/id/91775/harrison-ingram,harrison-ingram,San Antonio Spurs,https://www.spotrac.com/nba/san-antonio-spurs/yearly,SF,23,RFA,,,,
Haywood Highsmith,https://www.spotrac.com/nba/player/_/id/28301/haywood-highsmith,haywood-highsmith,Miami Heat,https://www.spotrac.com/nba/miami-heat/yearly,F,29,$5616000,UFA,,,
Herb Jones,https://www.spotrac.com/nba/player/_/id/74142/herb-jones,herb-jones,New Orleans Pelicans,https://www.spotrac.com/nba/new-orleans-pelicans/yearly,SF,27,$13937574,$14898786,UFA,,
Hunter Tyson,https://www.spotrac.com/nba/player/_/id/84466/hunter-tyson,hunter-tyson,Denver Nuggets,https://www.spotrac.com/nba/denver-nuggets/yearly,SF,25,$2221677,$2406205,UFA,,
Immanuel Quickley,https://www.spotrac.com/nba/player/_/id/70667/immanuel-quickley,immanuel-quickley,Toronto Raptors,https://www.spotrac.com/nba/toronto-raptors/yearly,PG,26,$32500000,$32500000,$32500000,$32500000,
Isaac Jones,https://www.spotrac.com/nba/player/_/id/94481/isaac-jones,isaac-jones,Sacramento Kings,https://www.spotrac.com/nba/sacramento-kings/yearly,C,25,$1955377,RFA,,,
Isaac Okoro,https://www.spotrac.com/nba/player/_/id/70647/isaac-okoro,isaac-okoro,Cleveland Cavaliers,https://www.spotrac.com/nba/cleveland-cavaliers/yearly,SG,25,$11000000,$11814814,UFA,,
Isaiah Collier,https://www.spotrac.com/nba/player/_/id/91753/isaiah-collier,isaiah-collier,Utah Jazz,https://www.spotrac.com/nba/utah-jazz/yearly,PG,21,$2638200,$2763960,$4988948,RFA,
Isaiah Crawford,https://www.spotrac.com/nba/player/_/id/94482/isaiah-crawford,isaiah-crawford,Sacramento Kings,https://www.spotrac.com/nba/sacramento-kings/yearly,G,24,RFA,,,,
Isaiah Hartenstein,https://www.spotrac.com/nba/player/_/id/23644/isaiah-hartenstein,isaiah-hartenstein,Oklahoma City Thunder,https://www.spotrac.com/nba/oklahoma-city-thunder/yearly,C,27,$28500000,$28500000,UFA,,
Isaiah Jackson,https://www.spotrac.com/nba/player/_/id/74129/isaiah-jackson,isaiah-jackson,Indiana Pacers,https://www.spotrac.com/nba/indiana-pacers/yearly,PF,24,RFA,,,,
Isaiah Joe,https://www.spotrac.com/nba/player/_/id/70691/isaiah-joe,isaiah-joe,Oklahoma City Thunder,https://www.spotrac.com/nba/oklahoma-city-thunder/yearly,SG,26,$12362338,$11323006,$11323006,UFA,
Isaiah Stevens,https://www.spotrac.com/nba/player/_/id/94497/isaiah-stevens,isaiah-stevens,Miami Heat,https://www.spotrac.com/nba/miami-heat/yearly,PG,25,RFA,,,,
Isaiah Stewart,https://www.spotrac.com/nba/player/_/id/70658/isaiah-stewart,isaiah-stewart,Detroit Pistons,https://www.spotrac.com/nba/detroit-pistons/yearly,C,24,$15000000,$15000000,$15000000,UFA,
Ivica Zubac,https://www.spotrac.com/nba/player/_/id/20238/ivica-zubac,ivica-zubac,LA Clippers,https://www.spotrac.com/nba/la-clippers/yearly,C,28,$18102000,$19550160,$20998320,UFA,
Ja Morant,https://www.spotrac.com/nba/player/_/id/31559/ja-morant,ja-morant,Memphis Grizzlies,https://www.spotrac.com/nba/memphis-grizzlies/yearly,PG,26,$39446090,$42166510,$44886930,UFA,
Jabari Smith Jr.,https://www.spotrac.com/nba/player/_/id/78109/jabari-smith,jabari-smith,Houston Rockets,https://www.spotrac.com/nba/houston-rockets/yearly,PF,22,$12350392,RFA,,,
Jabari Walker,https://www.spotrac.com/nba/player/_/id/78167/jabari-walker,jabari-walker,Portland Trail Blazers,https://www.spotrac.com/nba/portland-trail-blazers/yearly,SF,23,RFA,,,,
Jack McVeigh,https://www.spotrac.com/nba/player/_/id/95281/jack-mcveigh,jack-mcveigh,Houston Rockets,https://www.spotrac.com/nba/houston-rockets/yearly,F,29,RFA,,,,
Jackson Rowe,https://www.spotrac.com/nba/player/_/id/95270/jackson-rowe,jackson-rowe,Golden State Warriors,https://www.spotrac.com/nba/golden-state-warriors/yearly,F,29,Two-Way,RFA,,,
Jacob Toppin,https://www.spotrac.com/nba/player/_/id/84769/jacob-toppin,jacob-toppin,Atlanta Hawks,https://www.spotrac.com/nba/atlanta-hawks/yearly,SF,25,RFA,,,,
Jaden Hardy,https://www.spotrac.com/nba/player/_/id/78130/jaden-hardy,jaden-hardy,Dallas Mavericks,https://www.spotrac.com/nba/dallas-mavericks/yearly,SG,23,$6000000,$6000000,$6000000,UFA,
Jaden Ivey,https://www.spotrac.com/nba/player/_/id/78111/jaden-ivey,jaden-ivey,Detroit Pistons,https://www.spotrac.com/nba/detroit-pistons/yearly,SG,23,$10107163,RFA,,,
Jaden McDaniels,https://www.spotrac.com/nba/player/_/id/70670/jaden-mcdaniels,jaden-mcdaniels,Minnesota Timberwolves,https://www.spotrac.com/nba/minnesota-timberwolves/yearly,PF,25,$24858621,$26700000,$28541379,$30382758,
Jaden Springer,https://www.spotrac.com/nba/player/_/id/74135/jaden-springer,jaden-springer,Utah Jazz,https://www.spotrac.com/nba/utah-jazz/yearly,PG,23,$2349578,$2667944,UFA,,
Jae Crowder,https://www.spotrac.com/nba/player/_/id/10859/jae-crowder,jae-crowder,Sacramento Kings,https://www.spotrac.com/nba/sacramento-kings/yearly,SF,35,UFA,,,,
Jae’Sean Tate,https://www.spotrac.com/nba/player/_/id/70758/jaesean-tate,jaesean-tate,Houston Rockets,https://www.spotrac.com/nba/houston-rockets/yearly,SF,30,UFA,,,,
Jahmir Young,https://www.spotrac.com/nba/player/_/id/95361/jahmir-young,jahmir-young,Chicago Bulls,https://www.spotrac.com/nba/chicago-bulls/yearly,PG,25,RFA,RFA,,,
Jaime Jaquez Jr.,https://www.spotrac.com/nba/player/_/id/82323/jaime-jaquez,jaime-jaquez,Miami Heat,https://www.spotrac.com/nba/miami-heat/yearly,SF,24,$3861600,$5939141,RFA,,
Jake LaRavia,https://www.spotrac.com/nba/player/_/id/78141/jake-laravia,jake-laravia,Sacramento Kings,https://www.spotrac.com/nba/sacramento-kings/yearly,PF,24,UFA,,,,
Jakob Poeltl,https://www.spotrac.com/nba/player/_/id/20214/jakob-poeltl,jakob-poeltl,Toronto Raptors,https://www.spotrac.com/nba/toronto-raptors/yearly,C,30,$19500000,$19500000,UFA,,
Ja'Kobe Walter,https://www.spotrac.com/nba/player/_/id/91754/jakobe-walter,jakobe-walter,Toronto Raptors,https://www.spotrac.com/nba/toronto-raptors/yearly,SG,21,$3638160,$3811800,$5870172,RFA,
Jalen Bridges,https://www.spotrac.com/nba/player/_/id/94479/jalen-bridges,jalen-bridges,Phoenix Suns,https://www.spotrac.com/nba/phoenix-suns/yearly,SG,24,RFA,,,,
Jalen Brunson,https://www.spotrac.com/nba/player/_/id/26999/jalen-brunson,jalen-brunson,New York Knicks,https://www.spotrac.com/nba/new-york-knicks/yearly,PG,29,$34944001,$37739521,$40535041,$43330561,
Jalen Duren,https://www.spotrac.com/nba/player/_/id/78116/jalen-duren,jalen-duren,Detroit Pistons,https://www.spotrac.com/nba/detroit-pistons/yearly,C,22,$6483144,RFA,,,
Jalen Green,https://www.spotrac.com/nba/player/_/id/74109/jalen-green,jalen-green,Houston Rockets,https://www.spotrac.com/nba/houston-rockets/yearly,SG,23,$33333333,$36000000,$36000000,UFA,
Jalen Hood-Schifino,https://www.spotrac.com/nba/player/_/id/82210/jalen-hood-schifino,jalen-hood-schifino,Philadelphia 76ers,https://www.spotrac.com/nba/philadelphia-76ers/yearly,PG,22,RFA,,,,
Jalen Johnson,https://www.spotrac.com/nba/player/_/id/74127/jalen-johnson,jalen-johnson,Atlanta Hawks,https://www.spotrac.com/nba/atlanta-hawks/yearly,SF,24,$30000000,$30000000,$30000000,$30000000,
Jalen McDaniels,https://www.spotrac.com/nba/player/_/id/31611/jalen-mcdaniels,jalen-mcdaniels,Washington Wizards,https://www.spotrac.com/nba/washington-wizards/yearly,SF,28,,,,,
Jalen Pickett,https://www.spotrac.com/nba/player/_/id/84465/jalen-pickett,jalen-pickett,Denver Nuggets,https://www.spotrac.com/nba/denver-nuggets/yearly,PG,26,$2221677,$2406205,UFA,,
Jalen Smith,https://www.spotrac.com/nba/player/_/id/70652/jalen-smith,jalen-smith,Chicago Bulls,https://www.spotrac.com/nba/chicago-bulls/yearly,PF,25,$9000000,$9428571,UFA,,
Jalen Suggs,https://www.spotrac.com/nba/player/_/id/74112/jalen-suggs,jalen-suggs,Orlando Magic,https://www.spotrac.com/nba/orlando-magic/yearly,SG,24,$35000000,$32400000,$29600000,$26800000,
Jalen Williams,https://www.spotrac.com/nba/player/_/id/78126/jalen-williams,jalen-williams,Oklahoma City Thunder,https://www.spotrac.com/nba/oklahoma-city-thunder/yearly,SF,24,$6580997,RFA,,,
Jalen Wilson,https://www.spotrac.com/nba/player/_/id/84477/jalen-wilson,jalen-wilson,Brooklyn Nets,https://www.spotrac.com/nba/brooklyn-nets/yearly,PF,25,$2221677,RFA,,,
Jamal Cain,https://www.spotrac.com/nba/player/_/id/78584/jamal-cain,jamal-cain,New Orleans Pelicans,https://www.spotrac.com/nba/new-orleans-pelicans/yearly,SF,26,RFA,,,,
Jamal Murray,https://www.spotrac.com/nba/player/_/id/20212/jamal-murray,jamal-murray,Denver Nuggets,https://www.spotrac.com/nba/denver-nuggets/yearly,PG,28,$46394100,$50105628,$53817156,$57528684,
Jamal Shead,https://www.spotrac.com/nba/player/_/id/93955/jamal-shead,jamal-shead,Toronto Raptors,https://www.spotrac.com/nba/toronto-raptors/yearly,PG,23,$1955377,$2296271,RFA,,
Jamaree Bouyea,https://www.spotrac.com/nba/player/_/id/78578/jamaree-bouyea,jamaree-bouyea,Milwaukee Bucks,https://www.spotrac.com/nba/milwaukee-bucks/yearly,PG,26,Two-Way,RFA,,,
James Harden,https://www.spotrac.com/nba/player/_/id/6312/james-harden,james-harden,LA Clippers,https://www.spotrac.com/nba/la-clippers/yearly,SG,36,$36346154,UFA,,,
James Johnson,https://www.spotrac.com/nba/player/_/id/6279/james-johnson,james-johnson,Indiana Pacers,https://www.spotrac.com/nba/indiana-pacers/yearly,PF,38,UFA,,,,
Jamison Battle,https://www.spotrac.com/nba/player/_/id/95121/jamison-battle,jamison-battle,Toronto Raptors,https://www.spotrac.com/nba/toronto-raptors/yearly,SF,24,$1955377,$2296271,RFA,,
Jarace Walker,https://www.spotrac.com/nba/player/_/id/82201/jarace-walker,jarace-walker,Indiana Pacers,https://www.spotrac.com/nba/indiana-pacers/yearly,PF,22,$6665520,$8478542,RFA,,
Jared Butler,https://www.spotrac.com/nba/player/_/id/74147/jared-butler,jared-butler,Philadelphia 76ers,https://www.spotrac.com/nba/philadelphia-76ers/yearly,PG,25,$2349578,UFA,,,
Jared McCain,https://www.spotrac.com/nba/player/_/id/91760/jared-mccain,jared-mccain,Philadelphia 76ers,https://www.spotrac.com/nba/philadelphia-76ers/yearly,PG,21,$4221360,$4422600,$6784268,RFA,
Jared Rhoden,https://www.spotrac.com/nba/player/_/id/79316/jared-rhoden,jared-rhoden,Toronto Raptors,https://www.spotrac.com/nba/toronto-raptors/yearly,SG,26,Two-Way,RFA,,,
Jaren Jackson Jr.,https://www.spotrac.com/nba/player/_/id/26970/jaren-jackson,jaren-jackson,Memphis Grizzlies,https://www.spotrac.com/nba/memphis-grizzlies/yearly,PF,26,$23413395,UFA,,,
Jarred Vanderbilt,https://www.spotrac.com/nba/player/_/id/27007/jarred-vanderbilt,jarred-vanderbilt,Los Angeles Lakers,https://www.spotrac.com/nba/los-angeles-lakers/yearly,PF,26,$11571429,$12428571,$13285714,UFA,
Jarrett Allen,https://www.spotrac.com/nba/player/_/id/23617/jarrett-allen,jarrett-allen,Cleveland Cavaliers,https://www.spotrac.com/nba/cleveland-cavaliers/yearly,C,27,$20000000,$28000000,$30240000,$32480000,
Javonte Green,https://www.spotrac.com/nba/player/_/id/32409/javonte-green,javonte-green,Cleveland Cavaliers,https://www.spotrac.com/nba/cleveland-cavaliers/yearly,SG,32,UFA,,,,
Jaxson Hayes,https://www.spotrac.com/nba/player/_/id/31565/jaxson-hayes,jaxson-hayes,Los Angeles Lakers,https://www.spotrac.com/nba/los-angeles-lakers/yearly,C,25,UFA,,,,
Jay Huff,https://www.spotrac.com/nba/player/_/id/74262/jay-huff,jay-huff,Memphis Grizzlies,https://www.spotrac.com/nba/memphis-grizzlies/yearly,C,27,$2349578,$2667944,$3005085,UFA,
Jaylen Brown,https://www.spotrac.com/nba/player/_/id/20208/jaylen-brown,jaylen-brown,Boston Celtics,https://www.spotrac.com/nba/boston-celtics/yearly,SF,29,$53142264,$57078728,$61015192,$64951656,
Jaylen Clark,https://www.spotrac.com/nba/player/_/id/84479/jaylen-clark,jaylen-clark,Minnesota Timberwolves,https://www.spotrac.com/nba/minnesota-timberwolves/yearly,SG,24,$2191897,RFA,,,
Jaylen Martin,https://www.spotrac.com/nba/player/_/id/84733/jaylen-martin,jaylen-martin,Washington Wizards,https://www.spotrac.com/nba/washington-wizards/yearly,F,22,Two-Way,RFA,,,
Jaylen Wells,https://www.spotrac.com/nba/player/_/id/93952/jaylen-wells,jaylen-wells,Memphis Grizzlies,https://www.spotrac.com/nba/memphis-grizzlies/yearly,SG,22,$1955377,$2296271,$2486995,UFA,
Jaylin Williams,https://www.spotrac.com/nba/player/_/id/78150/jaylin-williams,jaylin-williams,Oklahoma City Thunder,https://www.spotrac.com/nba/oklahoma-city-thunder/yearly,C,23,$2187699,UFA,,,
Jaylon Tyson,https://www.spotrac.com/nba/player/_/id/91773/jaylon-tyson,jaylon-tyson,Cleveland Cavaliers,https://www.spotrac.com/nba/cleveland-cavaliers/yearly,SG,23,$3492480,$3658560,$5641500,RFA,
Jayson Tatum,https://www.spotrac.com/nba/player/_/id/23598/jayson-tatum,jayson-tatum,Boston Celtics,https://www.spotrac.com/nba/boston-celtics/yearly,PF,27,$54126450,$58456566,$62786682,$67116798,
J.D. Davison,https://www.spotrac.com/nba/player/_/id/78163/jd-davison,jd-davison,Boston Celtics,https://www.spotrac.com/nba/boston-celtics/yearly,PG,23,$2270735,UFA,,,
Jeenathan Williams,https://www.spotrac.com/nba/player/_/id/80003/jeenathan-williams,jeenathan-williams,Houston Rockets,https://www.spotrac.com/nba/houston-rockets/yearly,SG,26,$2270735,$2461462,$2789215,UFA,
Jeff Dowtin,https://www.spotrac.com/nba/player/_/id/70872/jeff-dowtin,jeff-dowtin,Philadelphia 76ers,https://www.spotrac.com/nba/philadelphia-76ers/yearly,PG,28,RFA,,,,
Jeff Green,https://www.spotrac.com/nba/player/_/id/2720/jeff-green,jeff-green,Houston Rockets,https://www.spotrac.com/nba/houston-rockets/yearly,PF,39,UFA,,,,
Jerami Grant,https://www.spotrac.com/nba/player/_/id/15391/jerami-grant,jerami-grant,Portland Trail Blazers,https://www.spotrac.com/nba/portland-trail-blazers/yearly,PF,31,$32000001,$34206898,$36413790,UFA,
Jeremiah Robinson-Earl,https://www.spotrac.com/nba/player/_/id/74139/jeremiah-robinson-earl,jeremiah-robinson-earl,New Orleans Pelicans,https://www.spotrac.com/nba/new-orleans-pelicans/yearly,PF,25,UFA,,,,
Jeremy Sochan,https://www.spotrac.com/nba/player/_/id/78122/jeremy-sochan,jeremy-sochan,San Antonio Spurs,https://www.spotrac.com/nba/san-antonio-spurs/yearly,PF,22,$7096231,RFA,,,
Jericho Sims,https://www.spotrac.com/nba/player/_/id/74166/jericho-sims,jericho-sims,Milwaukee Bucks,https://www.spotrac.com/nba/milwaukee-bucks/yearly,C,27,UFA,,,,
Jesse Edwards,https://www.spotrac.com/nba/player/_/id/94511/jesse-edwards,jesse-edwards,Minnesota Timberwolves,https://www.spotrac.com/nba/minnesota-timberwolves/yearly,C,25,RFA,,,,
Jett Howard,https://www.spotrac.com/nba/player/_/id/82211/jett-howard,jett-howard,Orlando Magic,https://www.spotrac.com/nba/orlando-magic/yearly,SG,22,$5529720,$7337939,RFA,,
Jevon Carter,https://www.spotrac.com/nba/player/_/id/26998/jevon-carter,jevon-carter,Chicago Bulls,https://www.spotrac.com/nba/chicago-bulls/yearly,PG,30,$6809524,UFA,,,
Jimmy Butler,https://www.spotrac.com/nba/player/_/id/8081/jimmy-butler,jimmy-butler,Golden State Warriors,https://www.spotrac.com/nba/golden-state-warriors/yearly,SF,36,$54126450,$56832773,UFA,,
Jock Landale,https://www.spotrac.com/nba/player/_/id/74215/jock-landale,jock-landale,Houston Rockets,https://www.spotrac.com/nba/houston-rockets/yearly,C,30,$8000000,$8000000,UFA,,
Joe Ingles,https://www.spotrac.com/nba/player/_/id/15852/joe-ingles,joe-ingles,Minnesota Timberwolves,https://www.spotrac.com/nba/minnesota-timberwolves/yearly,SF,38,UFA,,,,
Joel Embiid,https://www.spotrac.com/nba/player/_/id/15355/joel-embiid,joel-embiid,Philadelphia 76ers,https://www.spotrac.com/nba/philadelphia-76ers/yearly,C,31,$55224526,$59539200,$64302336,$69065472,
John Collins,https://www.spotrac.com/nba/player/_/id/23614/john-collins,john-collins,Utah Jazz,https://www.spotrac.com/nba/utah-jazz/yearly,PF,28,$26580000,UFA,,,
John Konchar,https://www.spotrac.com/nba/player/_/id/32170/john-konchar,john-konchar,Memphis Grizzlies,https://www.spotrac.com/nba/memphis-grizzlies/yearly,SG,29,$6165000,$6165000,UFA,,
Johnny Furphy,https://www.spotrac.com/nba/player/_/id/91768/johnny-furphy,johnny-furphy,Indiana Pacers,https://www.spotrac.com/nba/indiana-pacers/yearly,SG,21,$1955377,$2296271,$2486995,UFA,
Johnny Juzang,https://www.spotrac.com/nba/player/_/id/78583/johnny-juzang,johnny-juzang,Utah Jazz,https://www.spotrac.com/nba/utah-jazz/yearly,SG,24,$2840518,$2708000,$2789215,UFA,
Jonas Valanciunas,https://www.spotrac.com/nba/player/_/id/8055/jonas-valanciunas,jonas-valanciunas,Sacramento Kings,https://www.spotrac.com/nba/sacramento-kings/yearly,C,33,$10395000,$10000000,UFA,,
Jonathan Isaac,https://www.spotrac.com/nba/player/_/id/23601/jonathan-isaac,jonathan-isaac,Orlando Magic,https://www.spotrac.com/nba/orlando-magic/yearly,PF,28,$15000000,$14500000,$14500000,$15000000,
Jonathan Kuminga,https://www.spotrac.com/nba/player/_/id/74114/jonathan-kuminga,jonathan-kuminga,Golden State Warriors,https://www.spotrac.com/nba/golden-state-warriors/yearly,PF,23,RFA,,,,
Jonathan Mogbo,https://www.spotrac.com/nba/player/_/id/92956/jonathan-mogbo,jonathan-mogbo,Toronto Raptors,https://www.spotrac.com/nba/toronto-raptors/yearly,C,24,$1955377,$2296271,RFA,,
Jordan Clarkson,https://www.spotrac.com/nba/player/_/id/15398/jordan-clarkson,jordan-clarkson,Utah Jazz,https://www.spotrac.com/nba/utah-jazz/yearly,SG,33,$14285714,UFA,,,
Jordan Goodwin,https://www.spotrac.com/nba/player/_/id/74333/jordan-goodwin,jordan-goodwin,Los Angeles Lakers,https://www.spotrac.com/nba/los-angeles-lakers/yearly,PG,27,$2349578,UFA,,,
Jordan Hawkins,https://www.spotrac.com/nba/player/_/id/82208/jordan-hawkins,jordan-hawkins,New Orleans Pelicans,https://www.spotrac.com/nba/new-orleans-pelicans/yearly,SG,23,$4741320,$7021895,RFA,,
Jordan McLaughlin,https://www.spotrac.com/nba/player/_/id/27975/jordan-mclaughlin,jordan-mclaughlin,San Antonio Spurs,https://www.spotrac.com/nba/san-antonio-spurs/yearly,PG,29,UFA,,,,
