Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards,Player Link,Team Link,Player Key,FP,FPPG,FPPM,MPG,FPR
Saddiq Bey,,NOP,,69,,2143,,,,,,,,,,,,,,,,387,177,64,7,66,87,1204,,,https://www.nba.com/player/saddiq-bey,https://www.nba.com/team/NOP,saddiq-bey,1686,24.4,0.79,31.1,19.2
Sam Hauser,,BOS,,72,,1777,,,,,,,,,,,,,,,,276,101,37,22,34,105,640,,,https://www.nba.com/player/sam-hauser,https://www.nba.com/team/BOS,sam-hauser,937,13.0,0.53,24.7,6.9
Sam Merrill,,CLE,,49,,1294,,,,,,,,,,,,,,,,129,115,28,7,40,121,633,,,https://www.nba.com/player/sam-merrill,https://www.nba.com/team/CLE,sam-merrill,751,15.3,0.58,26.4,8.9
Sandro Mamukelashvili,,TOR,,72,,1567,,,,,,,,,,,,,,,,351,132,59,39,60,136,798,,,https://www.nba.com/player/sandro-mamukelashvili,https://www.nba.com/team/TOR,sandro-mamukelashvili,1183,16.4,0.75,21.8,12.4
Santi Aldama,,MEM,,43,,1198,,,,,,,,,,,,,,,,287,126,37,31,55,69,602,,,https://www.nba.com/player/santi-aldama,https://www.nba.com/team/MEM,santi-aldama,959,22.3,0.8,27.9,17.9
Scoot Henderson,,POR,,24,,567,,,,,,,,,,,,,,,,67,95,18,7,62,70,336,,,https://www.nba.com/player/scoot-henderson,https://www.nba.com/team/POR,scoot-henderson,391,16.3,0.69,23.6,11.2
Scottie Barnes,,TOR,,72,,2441,,,,,,,,,,,,,,,,557,414,102,109,190,200,1338,,,https://www.nba.com/player/scottie-barnes,https://www.nba.com/team/TOR,scottie-barnes,2130,29.6,0.87,33.9,25.8
Scotty Pippen Jr.,,MEM,,10,,212,,,,,,,,,,,,,,,,22,47,19,4,27,31,114,,,https://www.nba.com/player/scotty-pippen,https://www.nba.com/team/MEM,scotty-pippen,148,14.8,0.7,21.2,10.3
Sean Pedulla,,LAC,,4,,23,,,,,,,,,,,,,,,,2,4,0,0,0,3,13,,,https://www.nba.com/player/sean-pedulla,https://www.nba.com/team/LAC,sean-pedulla,16,4.0,0.7,5.8,2.8
Seth Curry,,GSW,,5,,59,,,,,,,,,,,,,,,,7,7,2,0,0,4,27,,,https://www.nba.com/player/seth-curry,https://www.nba.com/team/GSW,seth-curry,39,7.8,0.66,11.8,5.2
Shaedon Sharpe,,POR,,48,,1439,,,,,,,,,,,,,,,,212,126,68,6,144,95,1025,,,https://www.nba.com/player/shaedon-sharpe,https://www.nba.com/team/POR,shaedon-sharpe,1198,25.0,0.83,30.0,20.8
Shai Gilgeous-Alexander,,OKC,,64,,2147,,,,,,,,,,,,,,,,279,415,91,51,141,134,2024,,,https://www.nba.com/player/shai-gilgeous-alexander,https://www.nba.com/team/OKC,shai-gilgeous-alexander,2585,40.4,1.2,33.5,48.6
Sharife Cooper,,WAS,,34,,558,,,,,,,,,,,,,,,,74,92,11,4,47,53,243,,,https://www.nba.com/player/sharife-cooper,https://www.nba.com/team/WAS,sharife-cooper,324,9.5,0.58,16.4,5.5
Sidy Cissoko,,POR,,69,,1396,,,,,,,,,,,,,,,,163,107,51,25,69,178,377,,,https://www.nba.com/player/sidy-cissoko,https://www.nba.com/team/POR,sidy-cissoko,476,6.9,0.34,20.2,2.4
Simone Fontecchio,,MIA,,67,,1122,,,,,,,,,,,,,,,,204,95,35,9,47,98,560,,,https://www.nba.com/player/simone-fontecchio,https://www.nba.com/team/MIA,simone-fontecchio,758,11.3,0.68,16.7,7.6
Sion James,,CHA,,75,,1695,,,,,,,,,,,,,,,,253,148,43,20,61,136,404,,,https://www.nba.com/player/sion-james,https://www.nba.com/team/CHA,sion-james,671,8.9,0.4,22.6,3.5
Skal Labissiere,,WAS,,3,,38,,,,,,,,,,,,,,,,9,3,2,1,1,3,13,,,https://www.nba.com/player/skal-labissiere,https://www.nba.com/team/WAS,skal-labissiere,24,8.0,0.63,12.7,5.1
Spencer Jones,,DEN,,64,,1417,,,,,,,,,,,,,,,,209,51,52,29,31,175,352,,,https://www.nba.com/player/spencer-jones,https://www.nba.com/team/DEN,spencer-jones,487,7.6,0.34,22.1,2.6
Stanley Umude,,SAS,,2,,7,,,,,,,,,,,,,,,,0,1,1,0,0,2,2,,,https://www.nba.com/player/stanley-umude,https://www.nba.com/team/SAS,stanley-umude,2,1.0,0.29,3.5,0.3
Stephen Curry,,GSW,,39,,1222,,,,,,,,,,,,,,,,138,189,44,16,111,74,1061,,,https://www.nba.com/player/stephen-curry,https://www.nba.com/team/GSW,stephen-curry,1263,32.4,1.03,31.3,33.5
Stephon Castle,,SAS,,63,,1871,,,,,,,,,,,,,,,,325,455,74,19,200,203,1049,,,https://www.nba.com/player/stephon-castle,https://www.nba.com/team/SAS,stephon-castle,1519,24.1,0.81,29.7,19.6
Steven Adams,,HOU,,32,,730,,,,,,,,,,,,,,,,276,48,22,20,35,55,187,,,https://www.nba.com/player/steven-adams,https://www.nba.com/team/HOU,steven-adams,463,14.5,0.63,22.8,9.2
Svi Mykhailiuk,,UTA,,49,,1132,,,,,,,,,,,,,,,,120,92,25,3,39,62,452,,,https://www.nba.com/player/svi-mykhailiuk,https://www.nba.com/team/UTA,svi-mykhailiuk,591,12.1,0.52,23.1,6.3
Taelon Peter,,IND,,31,,348,,,,,,,,,,,,,,,,42,32,17,4,20,23,122,,,https://www.nba.com/player/taelon-peter,https://www.nba.com/team/IND,taelon-peter,174,5.6,0.5,11.2,2.8
Taj Gibson,,MEM,,7,,65,,,,,,,,,,,,,,,,15,4,2,1,1,10,28,,,https://www.nba.com/player/taj-gibson,https://www.nba.com/team/MEM,taj-gibson,39,5.6,0.6,9.3,3.3
Tari Eason,,HOU,,52,,1348,,,,,,,,,,,,,,,,331,80,63,26,74,120,540,,,https://www.nba.com/player/tari-eason,https://www.nba.com/team/HOU,tari-eason,846,16.3,0.63,25.9,10.2
Taurean Prince,,MIL,,19,,409,,,,,,,,,,,,,,,,48,26,12,3,17,40,133,,,https://www.nba.com/player/taurean-prince,https://www.nba.com/team/MIL,taurean-prince,165,8.7,0.4,21.5,3.5
Taylor Hendricks,,MEM,,56,,1058,,,,,,,,,,,,,,,,208,53,44,29,49,91,402,,,https://www.nba.com/player/taylor-hendricks,https://www.nba.com/team/MEM,taylor-hendricks,596,10.6,0.56,18.9,6.0
Terance Mann,,BKN,,62,,1507,,,,,,,,,,,,,,,,198,189,41,15,69,152,447,,,https://www.nba.com/player/terance-mann,https://www.nba.com/team/BKN,terance-mann,669,10.8,0.44,24.3,4.8
Terrence Shannon Jr.,,MIN,,36,,408,,,,,,,,,,,,,,,,39,25,12,1,18,42,147,,,https://www.nba.com/player/terrence-shannon,https://www.nba.com/team/MIN,terrence-shannon,164,4.6,0.4,11.3,1.8
Thanasis Antetokounmpo,,MIL,,30,,110,,,,,,,,,,,,,,,,27,9,10,5,8,13,37,,,https://www.nba.com/player/thanasis-antetokounmpo,https://www.nba.com/team/MIL,thanasis-antetokounmpo,67,2.2,0.61,3.7,1.4
Thomas Bryant,,CLE,,57,,667,,,,,,,,,,,,,,,,186,31,18,24,28,70,339,,,https://www.nba.com/player/thomas-bryant,https://www.nba.com/team/CLE,thomas-bryant,500,8.8,0.75,11.7,6.6
Tidjane Salaün,,CHA,,36,,571,,,,,,,,,,,,,,,,149,27,16,7,25,54,222,,,https://www.nba.com/player/tidjane-salaun,https://www.nba.com/team/CHA,tidjane-salaun,342,9.5,0.6,15.9,5.7
Tim Hardaway Jr.,,DEN,,75,,2021,,,,,,,,,,,,,,,,194,102,39,9,42,93,1037,,,https://www.nba.com/player/tim-hardaway,https://www.nba.com/team/DEN,tim-hardaway,1246,16.6,0.62,26.9,10.2
T.J. McConnell,,IND,,56,,963,,,,,,,,,,,,,,,,124,287,56,10,64,62,525,,,https://www.nba.com/player/tj-mcconnell,https://www.nba.com/team/IND,tj-mcconnell,876,15.6,0.91,17.2,14.2
Tobias Harris,,DET,,57,,1610,,,,,,,,,,,,,,,,299,144,50,25,58,99,761,,,https://www.nba.com/player/tobias-harris,https://www.nba.com/team/DET,tobias-harris,1122,19.7,0.7,28.2,13.7
Tolu Smith,,DET,,12,,118,,,,,,,,,,,,,,,,43,11,2,6,7,19,43,,,https://www.nba.com/player/tolu-smith,https://www.nba.com/team/DET,tolu-smith,79,6.6,0.67,9.8,4.4
Tony Bradley,,IND,,38,,416,,,,,,,,,,,,,,,,107,20,6,7,17,60,151,,,https://www.nba.com/player/tony-bradley,https://www.nba.com/team/IND,tony-bradley,214,5.6,0.51,10.9,2.9
Tosan Evbuomwan,,CHA,,5,,8,,,,,,,,,,,,,,,,2,0,0,0,0,1,0,,,https://www.nba.com/player/tosan-evbuomwan,https://www.nba.com/team/CHA,tosan-evbuomwan,1,0.2,0.12,1.6,0.0
Toumani Camara,,POR,,76,,2518,,,,,,,,,,,,,,,,396,189,84,32,139,220,992,,,https://www.nba.com/player/toumani-camara,https://www.nba.com/team/POR,toumani-camara,1334,17.6,0.53,33.1,9.3
Trae Young,,WAS,,15,,384,,,,,,,,,,,,,,,,30,120,13,2,39,33,269,,,https://www.nba.com/player/trae-young,https://www.nba.com/team/WAS,trae-young,362,24.1,0.94,25.6,22.8
Trayce Jackson-Davis,,TOR,,49,,481,,,,,,,,,,,,,,,,139,39,17,23,23,43,173,,,https://www.nba.com/player/trayce-jackson-davis,https://www.nba.com/team/TOR,trayce-jackson-davis,325,6.6,0.68,9.8,4.5
Tre Johnson,,WAS,,58,,1393,,,,,,,,,,,,,,,,163,114,33,18,88,116,714,,,https://www.nba.com/player/tre-johnson,https://www.nba.com/team/WAS,tre-johnson,838,14.4,0.6,24.0,8.7
Tre Jones,,CHI,,58,,1568,,,,,,,,,,,,,,,,181,317,71,11,82,81,777,,,https://www.nba.com/player/tre-jones,https://www.nba.com/team/CHI,tre-jones,1194,20.6,0.76,27.0,15.7
Tre Mann,,CHA,,48,,648,,,,,,,,,,,,,,,,89,84,24,5,53,67,281,,,https://www.nba.com/player/tre-mann,https://www.nba.com/team/CHA,tre-mann,363,7.6,0.56,13.5,4.2
Trendon Watford,,PHI,,50,,849,,,,,,,,,,,,,,,,172,129,16,21,62,105,338,,,https://www.nba.com/player/trendon-watford,https://www.nba.com/team/PHI,trendon-watford,509,10.2,0.6,17.0,6.1
Trentyn Flowers,,CHI,,2,,6,,,,,,,,,,,,,,,,1,1,0,0,1,1,4,,,https://www.nba.com/player/trentyn-flowers,https://www.nba.com/team/CHI,trentyn-flowers,4,2.0,0.67,3.0,1.3
Trevor Keels,,MIA,,4,,5,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,,,https://www.nba.com/player/trevor-keels,https://www.nba.com/team/MIA,trevor-keels,2,0.5,0.4,1.2,0.2
Trey Alexander,,NOP,,5,,42,,,,,,,,,,,,,,,,4,5,1,1,1,4,14,,,https://www.nba.com/player/trey-alexander,https://www.nba.com/team/NOP,trey-alexander,20,4.0,0.48,8.4,1.9
Trey Jemison III,,NYK,,11,,61,,,,,,,,,,,,,,,,16,3,1,2,6,9,9,,,https://www.nba.com/player/trey-jemison,https://www.nba.com/team/NYK,trey-jemison,16,1.5,0.26,5.5,0.4
Trey Murphy III,,NOP,,64,,2272,,,,,,,,,,,,,,,,365,244,98,22,116,134,1388,,,https://www.nba.com/player/trey-murphy,https://www.nba.com/team/NOP,trey-murphy,1867,29.2,0.82,35.5,24.0
Tristan da Silva,,ORL,,69,,1707,,,,,,,,,,,,,,,,256,104,62,23,57,103,689,,,https://www.nba.com/player/tristan-da-silva,https://www.nba.com/team/ORL,tristan-da-silva,974,14.1,0.57,24.7,8.1
Tristan Enaruna,,CLE,,6,,34,,,,,,,,,,,,,,,,9,3,1,0,2,1,13,,,https://www.nba.com/player/tristan-enaruna,https://www.nba.com/team/CLE,tristan-enaruna,23,3.8,0.68,5.7,2.6
Tristan Vukcevic,,WAS,,48,,660,,,,,,,,,,,,,,,,145,53,22,33,60,79,424,,,https://www.nba.com/player/tristan-vukcevic,https://www.nba.com/team/WAS,tristan-vukcevic,538,11.2,0.82,13.8,9.1
Ty Jerome,,MEM,,15,,339,,,,,,,,,,,,,,,,42,85,16,4,27,31,295,,,https://www.nba.com/player/ty-jerome,https://www.nba.com/team/MEM,ty-jerome,384,25.6,1.13,22.6,29.0
Tyler Burton,,MEM,,11,,288,,,,,,,,,,,,,,,,47,12,11,4,11,30,119,,,https://www.nba.com/player/tyler-burton,https://www.nba.com/team/MEM,tyler-burton,152,13.8,0.53,26.2,7.3
Tyler Herro,,MIA,,29,,912,,,,,,,,,,,,,,,,136,111,22,11,56,49,625,,,https://www.nba.com/player/tyler-herro,https://www.nba.com/team/MIA,tyler-herro,800,27.6,0.88,31.4,24.2
Tyler Kolek,,NYK,,59,,694,,,,,,,,,,,,,,,,94,160,21,4,53,62,257,,,https://www.nba.com/player/tyler-kolek,https://www.nba.com/team/NYK,tyler-kolek,421,7.1,0.61,11.8,4.3
Tyler Smith,,DAL,,6,,51,,,,,,,,,,,,,,,,14,0,2,0,3,4,15,,,https://www.nba.com/player/tyler-smith,https://www.nba.com/team/DAL,tyler-smith,24,4.0,0.47,8.5,1.9
Tyrese Martin,,PHI,,45,,775,,,,,,,,,,,,,,,,116,78,25,6,40,33,290,,,https://www.nba.com/player/tyrese-martin,https://www.nba.com/team/PHI,tyrese-martin,442,9.8,0.57,17.2,5.6
Tyrese Maxey,,PHI,,63,,2421,,,,,,,,,,,,,,,,265,424,125,53,154,139,1816,,,https://www.nba.com/player/tyrese-maxey,https://www.nba.com/team/PHI,tyrese-maxey,2390,37.9,0.99,38.4,37.5
Tyrese Proctor,,CLE,,45,,460,,,,,,,,,,,,,,,,47,56,20,0,29,53,215,,,https://www.nba.com/player/tyrese-proctor,https://www.nba.com/team/CLE,tyrese-proctor,256,5.7,0.56,10.2,3.2
Tyson Etienne,,BKN,,18,,209,,,,,,,,,,,,,,,,12,22,6,0,9,28,109,,,https://www.nba.com/player/tyson-etienne,https://www.nba.com/team/BKN,tyson-etienne,112,6.2,0.54,11.6,3.3
TyTy Washington Jr.,,LAC,,10,,66,,,,,,,,,,,,,,,,3,14,4,2,3,4,21,,,https://www.nba.com/player/tyty-washington,https://www.nba.com/team/LAC,tyty-washington,37,3.7,0.56,6.6,2.1
Tyus Jones,,DEN,,64,,932,,,,,,,,,,,,,,,,67,152,37,3,22,30,185,,,https://www.nba.com/player/tyus-jones,https://www.nba.com/team/DEN,tyus-jones,392,6.1,0.42,14.6,2.6
Victor Wembanyama,,SAS,,60,,1755,,,,,,,,,,,,,,,,682,183,64,184,150,151,1468,,,https://www.nba.com/player/victor-wembanyama,https://www.nba.com/team/SAS,victor-wembanyama,2280,38.0,1.3,29.2,49.4
Vince Williams Jr.,,UTA,,40,,819,,,,,,,,,,,,,,,,155,166,29,16,70,80,300,,,https://www.nba.com/player/vince-williams,https://www.nba.com/team/UTA,vince-williams,516,12.9,0.63,20.5,8.1
Vít Krejčí,,POR,,64,,1387,,,,,,,,,,,,,,,,148,100,47,18,41,137,548,,,https://www.nba.com/player/vit-krejci,https://www.nba.com/team/POR,vit-krejci,683,10.7,0.49,21.7,5.3
VJ Edgecombe,,PHI,,68,,2367,,,,,,,,,,,,,,,,382,274,96,36,122,200,1090,,,https://www.nba.com/player/vj-edgecombe,https://www.nba.com/team/PHI,vj-edgecombe,1556,22.9,0.66,34.8,15.0
Vladislav Goldin,,MIA,,5,,14,,,,,,,,,,,,,,,,4,2,0,1,1,3,4,,,https://www.nba.com/player/vladislav-goldin,https://www.nba.com/team/MIA,vladislav-goldin,7,1.4,0.5,2.8,0.7
Walker Kessler,,UTA,,5,,154,,,,,,,,,,,,,,,,54,15,7,9,16,22,72,,,https://www.nba.com/player/walker-kessler,https://www.nba.com/team/UTA,walker-kessler,119,23.8,0.77,30.8,18.4
Walter Clayton Jr.,,MEM,,65,,1316,,,,,,,,,,,,,,,,132,256,44,19,107,114,483,,,https://www.nba.com/player/walter-clayton,https://www.nba.com/team/MEM,walter-clayton,713,11.0,0.54,20.2,5.9
Wendell Carter Jr.,,ORL,,70,,2073,,,,,,,,,,,,,,,,524,144,56,44,86,241,822,,,https://www.nba.com/player/wendell-carter,https://www.nba.com/team/ORL,wendell-carter,1263,18.0,0.61,29.6,11.0
Wendell Moore Jr.,,DET,,5,,54,,,,,,,,,,,,,,,,6,3,2,2,1,1,10,,,https://www.nba.com/player/wendell-moore,https://www.nba.com/team/DET,wendell-moore,21,4.2,0.39,10.8,1.6
Will Richard,,GSW,,64,,1306,,,,,,,,,,,,,,,,162,88,78,8,53,126,439,,,https://www.nba.com/player/will-richard,https://www.nba.com/team/GSW,will-richard,596,9.3,0.46,20.4,4.2
Will Riley,,WAS,,67,,1398,,,,,,,,,,,,,,,,179,121,43,6,78,75,638,,,https://www.nba.com/player/will-riley,https://www.nba.com/team/WAS,will-riley,834,12.4,0.6,20.9,7.4
Xavier Tillman,,CHA,,26,,159,,,,,,,,,,,,,,,,38,11,8,3,8,13,36,,,https://www.nba.com/player/xavier-tillman,https://www.nba.com/team/CHA,xavier-tillman,75,2.9,0.47,6.1,1.4
Yang Hansen,,POR,,41,,296,,,,,,,,,,,,,,,,65,22,3,10,32,43,95,,,https://www.nba.com/player/yang-hansen,https://www.nba.com/team/POR,yang-hansen,120,2.9,0.41,7.2,1.2
Yanic Konan Niederhäuser,,LAC,,41,,424,,,,,,,,,,,,,,,,117,12,5,30,23,66,176,,,https://www.nba.com/player/yanic-konan-niederhauser,https://www.nba.com/team/LAC,yanic-konan-niederhauser,251,6.1,0.59,10.3,3.6
Yuki Kawamura,,CHI,,11,,121,,,,,,,,,,,,,,,,21,32,6,0,11,8,33,,,https://www.nba.com/player/yuki-kawamura,https://www.nba.com/team/CHI,yuki-kawamura,73,6.6,0.6,11.0,4.0
Yves Missi,,NOP,,63,,1217,,,,,,,,,,,,,,,,358,79,20,96,50,106,347,,,https://www.nba.com/player/yves-missi,https://www.nba.com/team/NOP,yves-missi,744,11.8,0.61,19.3,7.2
Zaccharie Risacher,,ATL,,62,,1427,,,,,,,,,,,,,,,,238,71,55,34,54,136,617,,,https://www.nba.com/player/zaccharie-risacher,https://www.nba.com/team/ATL,zaccharie-risacher,825,13.3,0.58,23.0,7.7
Zach Collins,,CHI,,10,,184,,,,,,,,,,,,,,,,56,15,2,4,10,18,97,,,https://www.nba.com/player/zach-collins,https://www.nba.com/team/CHI,zach-collins,146,14.6,0.79,18.4,11.6
Zach Edey,,MEM,,11,,284,,,,,,,,,,,,,,,,122,12,7,21,26,37,150,,,https://www.nba.com/player/zach-edey,https://www.nba.com/team/MEM,zach-edey,249,22.6,0.88,25.8,19.8
Zach LaVine,,SAC,,39,,1224,,,,,,,,,,,,,,,,108,89,28,10,74,81,748,,,https://www.nba.com/player/zach-lavine,https://www.nba.com/team/SAC,zach-lavine,828,21.2,0.68,31.4,14.4
Zeke Nnaji,,DEN,,49,,585,,,,,,,,,,,,,,,,128,24,17,21,25,63,179,,,https://www.nba.com/player/zeke-nnaji,https://www.nba.com/team/DEN,zeke-nnaji,281,5.7,0.48,11.9,2.8
Ziaire Williams,,BKN,,54,,1236,,,,,,,,,,,,,,,,131,57,74,20,57,115,555,,,https://www.nba.com/player/ziaire-williams,https://www.nba.com/team/BKN,ziaire-williams,665,12.3,0.54,22.9,6.6
Zion Williamson,,NOP,,59,,1755,,,,,,,,,,,,,,,,339,191,59,32,119,134,1257,,,https://www.nba.com/player/zion-williamson,https://www.nba.com/team/NOP,zion-williamson,1625,27.5,0.93,29.7,25.5
Zyon Pullin,,MIN,,2,,6,,,,,,,,,,,,,,,,0,3,1,0,2,2,4,,,https://www.nba.com/player/zyon-pullin,https://www.nba.com/team/MIN,zyon-pullin,4,2.0,0.67,3.0,1.3
