Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards,Player Link,Team Link,Player Key,FP,FPPG,FPPM,MPG,FPR
Jaysean Paige,27,DET,PG,1,0,7,0,3,.000,0,2,.000,0,1,.000,.000,0,0,,0,1,1,1,0,0,1,2,0,0,,https://www.basketball-reference.com/players/p/paigeja01.html,https://www.basketball-reference.com/teams/DET/2022.html,jaysean-paige,-1,-1.0,-0.14,7.0,0.1
Jayson Tatum,23,BOS,SF,76,76,2731,708,1564,.453,230,651,.353,478,913,.524,.526,400,469,.853,85,524,609,334,75,49,217,174,2046,0,"MVP-6,AS,NBA1",https://www.basketball-reference.com/players/t/tatumja01.html,https://www.basketball-reference.com/teams/BOS/2022.html,jayson-tatum,2722,35.8,1.0,35.9,35.7
Jeff Dowtin,24,3TM,PG,9,0,108,8,26,.308,1,9,.111,7,17,.412,.327,2,2,1.000,8,10,18,10,5,1,5,5,19,0,,https://www.basketball-reference.com/players/d/dowtije01.html,0,jeff-dowtin,43,4.8,0.4,12.0,1.9
Jeff Green,35,DEN,PF,75,63,1849,277,529,.524,53,168,.315,224,361,.620,.574,165,198,.833,41,190,231,96,28,27,71,151,772,0,,https://www.basketball-reference.com/players/g/greenje02.html,https://www.basketball-reference.com/teams/DEN/2022.html,jeff-green,932,12.4,0.5,24.7,6.3
Jemerrio Jones,26,LAL,SF,2,0,15,2,3,.667,0,0,,2,3,.667,.667,0,0,,2,1,3,0,1,0,0,2,4,0,,https://www.basketball-reference.com/players/j/jonesje01.html,https://www.basketball-reference.com/teams/LAL/2022.html,jemerrio-jones,6,3.0,0.4,7.5,1.2
Jerami Grant,27,DET,PF,47,47,1500,298,699,.426,91,254,.358,207,445,.465,.491,217,259,.838,28,163,191,111,44,49,85,107,904,0,,https://www.basketball-reference.com/players/g/grantje01.html,https://www.basketball-reference.com/teams/DET/2022.html,jerami-grant,1107,23.6,0.74,31.9,17.4
Jeremiah Robinson-Earl,21,OKC,C,49,36,1087,134,324,.414,58,165,.352,76,159,.478,.503,40,54,.741,75,199,274,49,29,15,39,75,366,0,,https://www.basketball-reference.com/players/r/robinje02.html,https://www.basketball-reference.com/teams/OKC/2022.html,jeremiah-robinson-earl,619,12.6,0.57,22.2,7.2
Jeremy Lamb,29,2TM,SF,56,0,935,133,347,.383,55,170,.324,78,177,.441,.463,89,106,.840,26,128,154,81,31,22,37,59,410,0,,https://www.basketball-reference.com/players/l/lambje01.html,0,jeremy-lamb,602,10.8,0.64,16.7,6.9
Jericho Sims,23,NYK,PF,41,5,555,39,54,.722,0,0,,39,54,.722,.722,12,29,.414,61,108,169,21,11,22,20,66,90,0,,https://www.basketball-reference.com/players/s/simsje01.html,https://www.basketball-reference.com/teams/NYK/2022.html,jericho-sims,227,5.5,0.41,13.5,2.3
Jevon Carter,26,2TM,PG,66,3,905,98,253,.387,66,170,.388,32,83,.386,.518,15,18,.833,14,96,110,96,24,14,34,67,277,0,,https://www.basketball-reference.com/players/c/carteje01.html,0,jevon-carter,420,6.4,0.46,13.7,3.0
Jimmy Butler,32,MIA,SF,57,57,1931,398,829,.480,27,116,.233,371,713,.520,.496,396,455,.870,102,234,336,312,94,27,121,88,1219,4,AS,https://www.basketball-reference.com/players/b/butleji01.html,https://www.basketball-reference.com/teams/MIA/2022.html,jimmy-butler,1779,31.2,0.92,33.9,28.8
Jock Landale,26,SAS,C,54,1,589,101,204,.495,29,89,.326,72,115,.626,.566,34,41,.829,63,75,138,45,10,14,31,53,265,0,,https://www.basketball-reference.com/players/l/landajo01.html,https://www.basketball-reference.com/teams/SAS/2022.html,jock-landale,388,7.2,0.66,10.9,4.7
Joe Harris,30,BRK,SF,14,14,423,56,124,.452,41,88,.466,15,36,.417,.617,5,6,.833,5,51,56,14,7,2,16,31,158,0,,https://www.basketball-reference.com/players/h/harrijo01.html,https://www.basketball-reference.com/teams/BRK/2022.html,joe-harris,190,13.6,0.45,30.2,6.1
Joe Ingles,34,UTA,SF,45,15,1122,115,285,.404,78,225,.347,37,60,.617,.540,17,22,.773,12,119,131,158,23,5,46,82,325,0,,https://www.basketball-reference.com/players/i/inglejo01.html,https://www.basketball-reference.com/teams/UTA/2022.html,joe-ingles,514,11.4,0.46,24.9,5.2
Joe Johnson,40,BOS,SG,1,0,2,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,,0,0,0,0,0,0,0,0,2,0,,https://www.basketball-reference.com/players/j/johnsjo02.html,https://www.basketball-reference.com/teams/BOS/2022.html,joe-johnson,2,2.0,1.0,2.0,2.0
Joe Wieskamp,22,SAS,SG,29,0,205,20,56,.357,14,43,.326,6,13,.462,.482,7,13,.538,4,10,14,9,4,3,2,14,61,0,,https://www.basketball-reference.com/players/w/wieskjo01.html,https://www.basketball-reference.com/teams/SAS/2022.html,joe-wieskamp,75,2.6,0.37,7.1,0.9
Joel Ayayi,21,WAS,SG,7,0,20,1,6,.167,0,1,.000,1,5,.200,.167,0,0,,1,2,3,4,0,0,0,0,2,0,,https://www.basketball-reference.com/players/a/ayayijo01.html,https://www.basketball-reference.com/teams/WAS/2022.html,joel-ayayi,9,1.3,0.45,2.9,0.6
Joel Embiid,27,PHI,C,68,68,2297,666,1334,.499,93,251,.371,573,1083,.529,.534,654,803,.814,146,650,796,284,77,99,214,181,2079,2,"MVP-2,AS,NBA2",https://www.basketball-reference.com/players/e/embiijo01.html,https://www.basketball-reference.com/teams/PHI/2022.html,joel-embiid,2940,43.2,1.28,33.8,55.3
John Collins,24,ATL,PF,54,53,1663,339,644,.526,64,176,.364,275,468,.588,.576,134,169,.793,93,329,422,98,33,56,60,164,876,0,,https://www.basketball-reference.com/players/c/collijo01.html,https://www.basketball-reference.com/teams/ATL/2022.html,john-collins,1261,23.4,0.76,30.8,17.7
John Konchar,25,MEM,SG,72,7,1292,135,262,.515,52,126,.413,83,136,.610,.615,27,49,.551,87,242,329,109,45,22,29,90,349,1,,https://www.basketball-reference.com/players/k/konchjo01.html,https://www.basketball-reference.com/teams/MEM/2022.html,john-konchar,735,10.2,0.57,17.9,5.8
Jon Teske,24,MEM,C,3,0,8,0,1,.000,0,0,,0,1,.000,.000,0,2,.000,0,2,2,1,1,0,0,1,0,0,,https://www.basketball-reference.com/players/t/teskejo01.html,https://www.basketball-reference.com/teams/MEM/2022.html,jon-teske,3,1.0,0.38,2.7,0.4
Jonas Valančiūnas,29,NOP,C,74,74,2240,510,938,.544,57,158,.361,453,780,.581,.574,237,289,.820,226,617,843,190,41,60,179,247,1314,0,,https://www.basketball-reference.com/players/v/valanjo01.html,https://www.basketball-reference.com/teams/NOP/2022.html,jonas-valanciunas,2022,27.3,0.9,30.3,24.7
Jonathan Kuminga,19,GSW,SF,70,12,1185,236,460,.513,50,149,.336,186,311,.598,.567,130,190,.684,54,180,234,64,31,22,74,146,652,0,,https://www.basketball-reference.com/players/k/kuminjo01.html,https://www.basketball-reference.com/teams/GSW/2022.html,jonathan-kuminga,783,11.2,0.66,16.9,7.4
Jordan Bell,27,CHI,C,1,0,2,0,0,,0,0,,0,0,,,0,0,,1,0,1,0,1,0,0,2,0,0,,https://www.basketball-reference.com/players/b/belljo01.html,https://www.basketball-reference.com/teams/CHI/2022.html,jordan-bell,0,0.0,0.0,2.0,0.0
Jordan Clarkson,29,UTA,SG,79,1,2141,466,1113,.419,190,597,.318,276,516,.535,.504,144,174,.828,67,206,273,194,66,16,129,149,1266,0,6MOY-4,https://www.basketball-reference.com/players/c/clarkjo01.html,https://www.basketball-reference.com/teams/UTA/2022.html,jordan-clarkson,1537,19.5,0.72,27.1,14.0
Jordan Goodwin,23,WAS,SG,2,0,6,0,3,.000,0,1,.000,0,2,.000,.000,0,0,,0,1,1,0,0,0,0,1,0,0,,https://www.basketball-reference.com/players/g/goodwjo01.html,https://www.basketball-reference.com/teams/WAS/2022.html,jordan-goodwin,0,0.0,0.0,3.0,0.0
Jordan McLaughlin,25,MIN,PG,62,3,902,88,200,.440,27,85,.318,61,115,.530,.508,30,40,.750,22,72,94,180,57,10,38,54,233,0,,https://www.basketball-reference.com/players/m/mclaujo01.html,https://www.basketball-reference.com/teams/MIN/2022.html,jordan-mclaughlin,482,7.8,0.53,14.5,4.2
Jordan Nwora,23,MIL,SF,62,13,1185,186,462,.403,79,227,.348,107,235,.455,.488,36,43,.837,37,184,221,59,25,17,57,78,487,0,,https://www.basketball-reference.com/players/n/nworajo01.html,https://www.basketball-reference.com/teams/MIL/2022.html,jordan-nwora,674,10.9,0.57,19.1,6.2
Jordan Poole,22,GSW,SG,76,51,2283,474,1058,.448,211,580,.364,263,478,.550,.548,246,266,.925,34,226,260,304,60,23,187,206,1405,0,,https://www.basketball-reference.com/players/p/poolejo01.html,https://www.basketball-reference.com/teams/GSW/2022.html,jordan-poole,1659,21.8,0.73,30.0,15.9
Jordan Schakel,23,WAS,SG,4,0,30,1,11,.091,1,6,.167,0,5,.000,.136,2,2,1.000,2,6,8,0,1,0,1,0,5,0,,https://www.basketball-reference.com/players/s/schakjo01.html,https://www.basketball-reference.com/teams/WAS/2022.html,jordan-schakel,13,3.2,0.43,7.5,1.4
Jose Alvarado,23,NOP,PG,54,1,834,131,294,.446,32,110,.291,99,184,.538,.500,36,53,.679,25,75,100,152,71,7,40,73,330,0,,https://www.basketball-reference.com/players/a/alvarjo01.html,https://www.basketball-reference.com/teams/NOP/2022.html,jose-alvarado,547,10.1,0.66,15.4,6.6
Josh Christopher,20,HOU,SG,74,2,1334,224,500,.448,56,189,.296,168,311,.540,.504,83,113,.735,52,134,186,150,65,13,114,97,587,0,,https://www.basketball-reference.com/players/c/chrisjo01.html,https://www.basketball-reference.com/teams/HOU/2022.html,josh-christopher,790,10.7,0.59,18.0,6.3
Josh Giddey,19,OKC,SF,54,54,1700,281,670,.419,56,213,.263,225,457,.492,.461,56,79,.709,98,323,421,345,51,20,171,88,674,4,,https://www.basketball-reference.com/players/g/giddejo01.html,https://www.basketball-reference.com/teams/OKC/2022.html,josh-giddey,1252,23.2,0.74,31.5,17.1
Josh Green,21,DAL,SG,67,3,1039,130,256,.508,28,78,.359,102,178,.573,.563,31,45,.689,52,109,161,79,45,14,44,115,319,0,,https://www.basketball-reference.com/players/g/greenjo02.html,https://www.basketball-reference.com/teams/DAL/2022.html,josh-green,459,6.9,0.44,15.5,3.0
Josh Hart,26,2TM,SG,54,53,1791,287,569,.504,73,213,.343,214,356,.601,.569,160,211,.758,62,326,388,224,61,13,114,150,807,0,,https://www.basketball-reference.com/players/h/hartjo01.html,0,josh-hart,1229,22.8,0.69,33.2,15.6
Josh Jackson,24,2TM,SF,51,3,830,120,300,.400,33,130,.254,87,170,.512,.455,55,77,.714,21,120,141,54,26,22,47,88,328,0,,https://www.basketball-reference.com/players/j/jacksjo02.html,0,josh-jackson,436,8.5,0.53,16.3,4.5
Josh Okogie,23,MIN,SG,49,6,516,42,104,.404,14,47,.298,28,57,.491,.471,35,51,.686,29,41,70,25,26,12,23,53,133,0,,https://www.basketball-reference.com/players/o/okogijo01.html,https://www.basketball-reference.com/teams/MIN/2022.html,josh-okogie,190,3.9,0.37,10.5,1.4
Josh Richardson,28,2TM,SG,65,7,1600,234,534,.438,102,246,.415,132,288,.458,.534,96,108,.889,42,143,185,115,56,29,66,116,666,0,,https://www.basketball-reference.com/players/r/richajo01.html,0,josh-richardson,869,13.4,0.54,24.6,7.3
Joshua Primo,19,SAS,SF,50,16,965,101,270,.374,42,137,.307,59,133,.444,.452,44,59,.746,32,81,113,81,20,23,57,79,288,0,,https://www.basketball-reference.com/players/p/primojo01.html,https://www.basketball-reference.com/teams/SAS/2022.html,joshua-primo,389,7.8,0.4,19.3,3.1
Jrue Holiday,31,MIL,PG,67,64,2208,478,954,.501,132,321,.411,346,633,.547,.570,137,180,.761,69,232,301,457,108,29,183,133,1225,0,DPOY-8,https://www.basketball-reference.com/players/h/holidjr01.html,https://www.basketball-reference.com/teams/MIL/2022.html,jrue-holiday,1804,26.9,0.82,33.0,22.0
JT Thor,19,CHO,PF,33,0,262,24,55,.436,7,27,.259,17,28,.607,.500,12,20,.600,11,32,43,19,8,11,10,26,67,0,,https://www.basketball-reference.com/players/t/thorjt01.html,https://www.basketball-reference.com/teams/CHO/2022.html,jt-thor,112,3.4,0.43,7.9,1.5
Juan Toscano-Anderson,28,GSW,SF,73,6,994,115,235,.489,28,87,.322,87,148,.588,.549,40,70,.571,28,148,176,127,48,17,68,115,298,0,,https://www.basketball-reference.com/players/t/toscaju01.html,https://www.basketball-reference.com/teams/GSW/2022.html,juan-toscano-anderson,483,6.6,0.49,13.6,3.2
Juancho Hernangómez,26,3TM,PF,40,9,445,44,106,.415,24,69,.348,20,37,.541,.528,19,34,.559,28,72,100,20,14,10,16,25,131,0,,https://www.basketball-reference.com/players/h/hernaju01.html,0,juancho-hernangomez,234,5.8,0.53,11.1,3.1
Julius Randle,27,NYK,PF,72,72,2544,512,1246,.411,120,390,.308,392,856,.458,.459,303,401,.756,125,591,716,370,53,39,245,205,1447,1,,https://www.basketball-reference.com/players/r/randlju01.html,https://www.basketball-reference.com/teams/NYK/2022.html,julius-randle,2175,30.2,0.85,35.3,25.8
Justin Anderson,28,2TM,SF,16,6,316,36,95,.379,15,59,.254,21,36,.583,.458,15,19,.789,4,42,46,33,8,6,8,22,102,0,,https://www.basketball-reference.com/players/a/anderju01.html,0,justin-anderson,165,10.3,0.52,19.8,5.4
Justin Champagnie,20,TOR,SF,36,0,281,31,67,.463,10,28,.357,21,39,.538,.537,9,9,1.000,37,35,72,11,8,4,8,32,81,0,,https://www.basketball-reference.com/players/c/champju01.html,https://www.basketball-reference.com/teams/TOR/2022.html,justin-champagnie,136,3.8,0.48,7.8,1.8
Justin Holiday,32,2TM,SF,74,65,2057,261,662,.394,177,482,.367,84,180,.467,.528,50,62,.806,29,161,190,128,57,33,70,154,749,0,,https://www.basketball-reference.com/players/h/holidju01.html,0,justin-holiday,933,12.6,0.45,27.8,5.7
Justin Jackson,26,2TM,SF,7,0,37,5,15,.333,3,9,.333,2,6,.333,.433,2,2,1.000,1,6,7,2,0,0,1,3,15,0,,https://www.basketball-reference.com/players/j/jacksju01.html,0,justin-jackson,20,2.9,0.54,5.3,1.5
Justin Robinson,24,3TM,PG,25,0,304,28,93,.301,18,61,.295,10,32,.313,.398,4,8,.500,4,17,21,32,9,1,17,27,78,0,,https://www.basketball-reference.com/players/r/robinju01.html,0,justin-robinson,97,3.9,0.32,12.2,1.2
Justise Winslow,25,2TM,PF,48,11,775,110,257,.428,15,66,.227,95,191,.497,.457,39,66,.591,50,152,202,84,35,25,49,67,274,0,,https://www.basketball-reference.com/players/w/winslju01.html,0,justise-winslow,504,10.5,0.65,16.1,6.8
Jusuf Nurkić,27,POR,C,56,56,1579,321,600,.535,15,56,.268,306,544,.563,.548,185,268,.690,167,452,619,157,62,34,143,189,842,0,,https://www.basketball-reference.com/players/n/nurkiju01.html,https://www.basketball-reference.com/teams/POR/2022.html,jusuf-nurkic,1382,24.7,0.88,28.2,21.6
Juwan Morgan,24,2TM,PF,2,0,31,2,3,.667,1,2,.500,1,1,1.000,.833,0,0,,2,2,4,1,0,0,0,3,5,0,,https://www.basketball-reference.com/players/m/morgaju01.html,0,juwan-morgan,7,3.5,0.23,15.5,0.8
Kai Jones,21,CHO,C,21,0,63,9,14,.643,1,2,.500,8,12,.667,.679,3,8,.375,3,8,11,4,1,2,6,8,22,0,,https://www.basketball-reference.com/players/j/joneska01.html,https://www.basketball-reference.com/teams/CHO/2022.html,kai-jones,26,1.2,0.41,3.0,0.5
Karl-Anthony Towns,26,MIN,C,74,74,2476,642,1214,.529,150,366,.410,492,848,.580,.591,384,467,.822,194,533,727,269,72,83,226,267,1818,1,"AS,NBA3",https://www.basketball-reference.com/players/t/townska01.html,https://www.basketball-reference.com/teams/MIN/2022.html,karl-anthony-towns,2476,33.5,1.0,33.5,33.5
Keifer Sykes,28,IND,PG,32,11,566,69,190,.363,27,90,.300,42,100,.420,.434,15,17,.882,8,37,45,62,12,4,33,51,180,0,,https://www.basketball-reference.com/players/s/sykeske01.html,https://www.basketball-reference.com/teams/IND/2022.html,keifer-sykes,219,6.8,0.39,17.7,2.6
Keita Bates-Diop,26,SAS,SF,59,14,957,136,263,.517,17,55,.309,119,208,.572,.549,46,61,.754,62,169,231,41,27,14,45,61,335,0,,https://www.basketball-reference.com/players/b/bateske01.html,https://www.basketball-reference.com/teams/SAS/2022.html,keita-bates-diop,542,9.2,0.57,16.2,5.2
Kelan Martin,26,2TM,SF,30,1,450,70,171,.409,22,75,.293,48,96,.500,.474,9,13,.692,17,38,55,21,13,9,14,36,171,0,,https://www.basketball-reference.com/players/m/martike03.html,0,kelan-martin,219,7.3,0.49,15.0,3.6
Keldon Johnson,22,SAS,SF,75,74,2392,471,1011,.466,159,399,.398,312,612,.510,.545,177,234,.756,80,377,457,158,58,14,92,148,1278,0,,https://www.basketball-reference.com/players/j/johnske04.html,https://www.basketball-reference.com/teams/SAS/2022.html,keldon-johnson,1725,23.0,0.72,31.9,16.6
Keljin Blevins,26,POR,SF,31,1,349,34,111,.306,21,72,.292,13,39,.333,.401,6,11,.545,16,29,45,19,13,1,17,29,95,0,,https://www.basketball-reference.com/players/b/blevike01.html,https://www.basketball-reference.com/teams/POR/2022.html,keljin-blevins,127,4.1,0.36,11.3,1.5
Kelly Olynyk,30,DET,C,40,1,764,128,286,.448,40,119,.336,88,167,.527,.517,69,89,.775,54,123,177,111,31,19,58,100,365,0,,https://www.basketball-reference.com/players/o/olynyke01.html,https://www.basketball-reference.com/teams/DET/2022.html,kelly-olynyk,545,13.6,0.71,19.1,9.7
Kelly Oubre Jr.,26,CHO,SF,76,13,1999,410,932,.440,191,553,.345,219,379,.578,.542,126,189,.667,79,223,302,84,77,31,67,189,1137,0,6MOY-7,https://www.basketball-reference.com/players/o/oubreke01.html,https://www.basketball-reference.com/teams/CHO/2022.html,kelly-oubre,1375,18.1,0.69,26.3,12.4
Kemba Walker,31,NYK,PG,37,37,948,149,370,.403,73,199,.367,76,171,.444,.501,60,71,.845,14,97,111,131,26,7,48,37,431,1,,https://www.basketball-reference.com/players/w/walkeke02.html,https://www.basketball-reference.com/teams/NYK/2022.html,kemba-walker,621,16.8,0.66,25.6,11.0
Kenrich Williams,27,OKC,SF,49,0,1072,146,317,.461,41,121,.339,105,196,.536,.525,30,55,.545,75,145,220,108,44,10,46,81,363,0,,https://www.basketball-reference.com/players/w/willike04.html,https://www.basketball-reference.com/teams/OKC/2022.html,kenrich-williams,618,12.6,0.58,21.9,7.3
Kent Bazemore,32,LAL,SF,39,14,545,45,139,.324,29,80,.363,16,59,.271,.428,13,17,.765,13,56,69,34,25,9,21,70,132,0,,https://www.basketball-reference.com/players/b/bazemke01.html,https://www.basketball-reference.com/teams/LAL/2022.html,kent-bazemore,178,4.6,0.33,14.0,1.5
Kentavious Caldwell-Pope,28,WAS,SG,77,77,2329,361,829,.435,159,408,.390,202,421,.480,.531,137,154,.890,41,220,261,145,83,26,97,139,1018,0,,https://www.basketball-reference.com/players/c/caldwke01.html,https://www.basketball-reference.com/teams/WAS/2022.html,kentavious-caldwell-pope,1297,16.8,0.56,30.2,9.4
Keon Johnson,19,2TM,SG,37,12,697,96,272,.353,34,100,.340,62,172,.360,.415,41,51,.804,24,57,81,76,28,12,46,69,267,0,,https://www.basketball-reference.com/players/j/johnske07.html,0,keon-johnson,349,9.4,0.5,18.8,4.7
Kessler Edwards,21,BRK,SF,48,23,987,110,267,.412,48,136,.353,62,131,.473,.502,16,19,.842,44,128,172,31,29,24,42,85,284,0,,https://www.basketball-reference.com/players/e/edwarke02.html,https://www.basketball-reference.com/teams/BRK/2022.html,kessler-edwards,413,8.6,0.42,20.6,3.6
Kevin Durant,33,BRK,PF,55,55,2047,578,1115,.518,115,300,.383,463,815,.568,.570,372,409,.910,29,378,407,351,48,52,191,113,1643,4,"MVP-10,AS,NBA2",https://www.basketball-reference.com/players/d/duranke01.html,https://www.basketball-reference.com/teams/BRK/2022.html,kevin-durant,2197,39.9,1.07,37.2,42.9
Kevin Huerter,23,ATL,SF,74,60,2188,345,760,.454,160,411,.389,185,349,.530,.559,42,52,.808,32,222,254,203,55,26,91,185,892,0,,https://www.basketball-reference.com/players/h/huertke01.html,https://www.basketball-reference.com/teams/ATL/2022.html,kevin-huerter,1154,15.6,0.53,29.6,8.2
Kevin Knox,22,2TM,SF,30,0,222,31,85,.365,15,54,.278,16,31,.516,.453,16,22,.727,14,30,44,10,4,2,7,19,93,0,,https://www.basketball-reference.com/players/k/knoxke01.html,0,kevin-knox,127,4.2,0.57,7.4,2.4
Kevin Love,33,CLE,C,74,4,1665,327,761,.430,187,477,.392,140,284,.493,.553,166,198,.838,87,449,536,160,26,18,98,101,1007,0,6MOY-2,https://www.basketball-reference.com/players/l/loveke01.html,https://www.basketball-reference.com/teams/CLE/2022.html,kevin-love,1548,20.9,0.93,22.5,19.4
Kevin Pangos,29,CLE,PG,24,3,166,15,46,.326,6,26,.231,9,20,.450,.391,3,4,.750,2,9,11,30,3,0,7,11,39,0,,https://www.basketball-reference.com/players/p/pangoke01.html,https://www.basketball-reference.com/teams/CLE/2022.html,kevin-pangos,65,2.7,0.39,6.9,1.1
Kevin Porter Jr.,21,HOU,PG,61,61,1907,335,808,.415,155,413,.375,180,395,.456,.511,124,193,.642,43,224,267,376,69,22,192,156,949,1,,https://www.basketball-reference.com/players/p/porteke02.html,https://www.basketball-reference.com/teams/HOU/2022.html,kevin-porter,1335,21.9,0.7,31.3,15.3
Kevon Looney,25,GSW,C,82,80,1732,208,364,.571,0,1,.000,208,363,.573,.571,75,125,.600,208,388,596,165,50,52,67,215,491,0,,https://www.basketball-reference.com/players/l/looneke01.html,https://www.basketball-reference.com/teams/GSW/2022.html,kevon-looney,1072,13.1,0.62,21.1,8.1
Khem Birch,29,TOR,C,55,28,991,97,200,.485,0,14,.000,97,186,.522,.485,53,71,.746,122,117,239,56,30,26,29,104,247,0,,https://www.basketball-reference.com/players/b/birchkh01.html,https://www.basketball-reference.com/teams/TOR/2022.html,khem-birch,465,8.5,0.47,18.0,4.0
Khris Middleton,30,MIL,SF,66,66,2141,452,1021,.443,162,434,.373,290,587,.494,.522,259,291,.890,41,315,356,358,76,18,190,160,1325,0,AS,https://www.basketball-reference.com/players/m/middlkh01.html,https://www.basketball-reference.com/teams/MIL/2022.html,khris-middleton,1783,27.0,0.83,32.4,22.5
Killian Hayes,20,DET,PG,66,40,1647,176,459,.383,44,167,.263,132,292,.452,.431,57,74,.770,36,174,210,277,78,35,111,183,453,0,,https://www.basketball-reference.com/players/h/hayeski01.html,https://www.basketball-reference.com/teams/DET/2022.html,killian-hayes,759,11.5,0.46,25.0,5.3
Killian Tillie,23,MEM,C,36,3,461,43,127,.339,27,86,.314,16,41,.390,.445,5,8,.625,21,39,60,22,23,15,13,58,118,0,,https://www.basketball-reference.com/players/t/tilliki02.html,https://www.basketball-reference.com/teams/MEM/2022.html,killian-tillie,167,4.6,0.36,12.8,1.7
Kira Lewis Jr.,20,NOP,PG,24,0,341,59,146,.404,13,58,.224,46,88,.523,.449,10,12,.833,9,30,39,49,11,1,26,17,141,0,,https://www.basketball-reference.com/players/l/lewiski01.html,https://www.basketball-reference.com/teams/NOP/2022.html,kira-lewis,198,8.2,0.58,14.2,4.8
KJ Martin,21,HOU,SF,79,2,1656,279,523,.533,60,168,.357,219,355,.617,.591,78,123,.634,80,217,297,101,34,40,60,113,696,0,,https://www.basketball-reference.com/players/m/martike04.html,https://www.basketball-reference.com/teams/HOU/2022.html,kj-martin,995,12.6,0.6,21.0,7.6
Klay Thompson,31,GSW,SG,32,32,941,246,573,.429,114,296,.385,132,277,.477,.529,46,51,.902,15,110,125,88,16,17,43,54,652,0,,https://www.basketball-reference.com/players/t/thompkl01.html,https://www.basketball-reference.com/teams/GSW/2022.html,klay-thompson,801,25.0,0.85,29.4,21.3
Kris Dunn,27,POR,PG,14,3,336,44,102,.431,1,11,.091,43,91,.473,.436,17,18,.944,9,40,49,79,23,3,32,38,106,0,,https://www.basketball-reference.com/players/d/dunnkr01.html,https://www.basketball-reference.com/teams/POR/2022.html,kris-dunn,190,13.6,0.57,24.0,7.7
Kristaps Porziņģis,26,2TM,PF,51,51,1481,352,767,.459,78,252,.310,274,515,.532,.510,248,286,.867,102,309,411,119,37,84,81,137,1030,0,,https://www.basketball-reference.com/players/p/porzikr01.html,0,kristaps-porzingis,1463,28.7,0.99,29.0,28.3
Kyle Anderson,28,MEM,PF,69,11,1484,209,469,.446,36,109,.330,173,360,.481,.484,67,105,.638,69,299,368,183,77,45,71,108,521,0,,https://www.basketball-reference.com/players/a/anderky01.html,https://www.basketball-reference.com/teams/MEM/2022.html,kyle-anderson,1015,14.7,0.68,21.5,10.1
Kyle Guy,24,MIA,SG,19,0,186,26,65,.400,14,40,.350,12,25,.480,.508,8,12,.667,4,13,17,17,7,1,13,12,74,0,,https://www.basketball-reference.com/players/g/guyky01.html,https://www.basketball-reference.com/teams/MIA/2022.html,kyle-guy,91,4.8,0.49,9.8,2.3
Kyle Kuzma,26,WAS,PF,66,66,2204,423,936,.452,128,375,.341,295,561,.526,.520,156,219,.712,70,491,561,233,42,57,169,128,1130,1,,https://www.basketball-reference.com/players/k/kuzmaky01.html,https://www.basketball-reference.com/teams/WAS/2022.html,kyle-kuzma,1726,26.2,0.78,33.4,20.5
Kyle Lowry,35,MIA,PG,63,63,2133,276,627,.440,144,382,.377,132,245,.539,.555,148,174,.851,33,249,282,474,67,17,168,177,844,2,,https://www.basketball-reference.com/players/l/lowryky01.html,https://www.basketball-reference.com/teams/MIA/2022.html,kyle-lowry,1339,21.3,0.63,33.9,13.3
Kyrie Irving,29,BRK,PG,29,29,1091,289,616,.469,100,239,.418,189,377,.501,.550,118,129,.915,16,111,127,167,41,17,73,81,796,0,,https://www.basketball-reference.com/players/i/irvinky01.html,https://www.basketball-reference.com/teams/BRK/2022.html,kyrie-irving,994,34.3,0.91,37.6,31.2
KZ Okpala,22,MIA,PF,21,0,244,30,69,.435,9,26,.346,21,43,.488,.500,8,11,.727,11,30,41,14,4,7,5,25,77,0,,https://www.basketball-reference.com/players/o/okpalkz01.html,https://www.basketball-reference.com/teams/MIA/2022.html,kz-okpala,113,5.4,0.46,11.6,2.5
Lamar Stevens,24,CLE,PF,63,13,1015,156,319,.489,18,65,.277,138,254,.543,.517,53,75,.707,47,117,164,44,31,18,41,106,383,0,,https://www.basketball-reference.com/players/s/stevela01.html,https://www.basketball-reference.com/teams/CLE/2022.html,lamar-stevens,493,7.8,0.49,16.1,3.8
LaMarcus Aldridge,36,BRK,C,47,12,1050,252,458,.550,14,46,.304,238,412,.578,.566,89,102,.873,73,185,258,42,14,47,44,78,607,0,,https://www.basketball-reference.com/players/a/aldrila01.html,https://www.basketball-reference.com/teams/BRK/2022.html,lamarcus-aldridge,846,18.0,0.81,22.3,14.5
LaMelo Ball,20,CHO,PG,75,75,2422,538,1254,.429,220,565,.389,318,689,.462,.517,212,243,.872,108,393,501,571,119,30,245,237,1508,5,AS,https://www.basketball-reference.com/players/b/ballla01.html,https://www.basketball-reference.com/teams/CHO/2022.html,lamelo-ball,2247,30.0,0.93,32.3,27.8
Lance Stephenson,31,2TM,SG,46,1,814,147,323,.455,27,90,.300,120,233,.515,.497,63,80,.788,12,115,127,165,24,4,72,96,384,0,,https://www.basketball-reference.com/players/s/stephla01.html,0,lance-stephenson,536,11.7,0.66,17.7,7.7
